pr_auc,baseline,lift,roc_auc,n,n_pos,threshold,precision,recall,flagged,fbeta,brier,recall_TIMEOUT,recall_FAILED,recall_OOM,recall_NODE_FAIL,key,label,n_features,rounds,val_ap,seconds,delta_vs_A
0.07257070323823489,0.04017092559349954,1.8065479489468943,0.602370355208049,1407162,56527,0.5703724508445331,0.057904784053800014,0.5285615723459586,515985,0.20130900035440305,0.2779699843698878,0.5446706887883358,0.437509862711062,0.8347989949748744,0.5388956066102378,A,v1 replica,32,93,0.11817397645053788,106.8,0.0
0.07875864072567908,0.04017092559349954,1.9605881508098435,0.6121006336997799,1407162,56527,0.6357090305569377,0.06640579191329413,0.3806676455499142,324038,0.19556626786343992,0.26359539392976067,0.38655103066867774,0.3086634053968755,0.7349246231155779,0.4268440145102781,B,+ rates,32,102,0.13298382836691935,27.5,0.006187937487444187
0.13823128095285586,0.04017092559349954,3.441077817117175,0.6189054947256049,1407162,56527,0.5717389089593807,0.06777791749185293,0.4577104746404373,381732,0.21282738878652274,0.2263153231527141,0.4730266465560583,0.3761243490610699,0.8586683417085427,0.37162434502216846,C,+ metrics,144,141,0.16587906292006369,43.1,0.06566057771462097
0.1316135553268084,0.04017092559349954,3.2763386300490454,0.6224728468681898,1407162,56527,0.5920680395766689,0.07158478227919364,0.46788260477294036,369464,0.2220386452015877,0.2369189189127392,0.4836349924585219,0.3686286886539372,0.8297738693467337,0.49012494961708986,D,+ trajectory,252,151,0.1712275967485501,91.5,0.059042852088573516
0.08369264194193066,0.04017092559349954,2.0834133320411667,0.6150424506947829,1407162,56527,0.6044564784809319,0.06504925994386626,0.4227183469846268,367337,0.20132446983292465,0.24838192459939823,0.43288084464555054,0.32120877386776076,0.8819095477386935,0.4836759371221282,E,+ node norm,252,94,0.14467918458741047,121.8,0.011121938703695766
0.11719740580986174,0.04017092559349954,2.9174683948240077,0.6252399084468512,1407162,56527,0.6416463421512828,0.08021616356232966,0.39625311797901885,279233,0.22162262709734612,0.23352060668520816,0.40090497737556563,0.32105097049076853,0.8505025125628141,0.4143490528012898,F,+ node id,253,79,0.1661205081135423,50.5,0.04462670257162685
0.12392330952014631,0.04017092559349954,3.0849005266684615,0.6313553455674347,1407162,56527,0.6065741672490934,0.07827996403624041,0.40046349532082015,289180,0.2196538634705252,0.2039027459678466,0.4133986928104575,0.3159223607385198,0.8536432160804021,0.33413945989520355,G,+ node deltas,336,241,0.17140720538892837,177.4,0.05135260628191142
